,latitude,longitude 
16048,38.7908333,-121.2347222
16049,36.0666667,-88.9938889
16050,43.15,-79.5
16051,38.6402778,-99.7458333
16052,33.7455556,-117.8669444
16053,33.7413889,-118.1038889
16054,38.942324,-77.17647
16055,-33.46912,-70.641997
16056,41.8800000,-88.0077778
16057,35.0886111,-92.4419444
16058,44.7538889,-108.7566667
16059,42.095061,-82.46295
16060,42.8336111,-88.7322222
16061,33.8158333,-78.6802778
16062,33.4483333,-112.0733333
16063,44.9483333,-93.3477778
16064,42.3222222,-83.1763889
16065,39.4575000,-77.7491667
16066,44.0583333,-121.3141667
16067,44.0394444,-88.7441667
16068,41.434338,-74.035368
16069,38.3122222,-109.2475
16070,44.1002778,-70.2152778
16071,33.2147222,-97.1327778
16072,29.7855556,-95.8241667
16073,47.9791667,-122.2008333
16074,43.0116667,-88.2313889
16075,26.6402778,-81.8725
16076,34.8780556,-83.4011111
16077,40.7141667,-74.0063889
16078,33.3763889,-117.2502778
16079,44.392758,-88.739826
16080,18.399722,-66.05
16081,40.0150000,-105.27
16082,45.583333,-72.0
16083,29.5847222,-81.2080556
16084,33.4483333,-112.0733333
16085,36.9902778,-86.4436111
16086,38.7072222,-121.28
16087,40.7141667,-74.0063889
16088,30.4683333,-96.2022222
16089,42.2291667,-95.9305556
16090,39.5297222,-119.8127778
16091,41.5875000,-109.2022222
16092,45.5236111,-122.675
16093,29.7630556,-95.3630556
16094,44.983334,-93.26667
16095,44.3730556,-71.6105556
16096,32.2216667,-110.9258333
16097,39.6416667,-77.7202778
16098,39.8633333,-94.7569444
16099,40.243578,-109.014561
16100,38.9783333,-76.4925
16101,39.7136111,-82.5994444
16102,41.6105556,-86.7225
16103,50.054856,-119.414788
16104,41.251193,-75.907419
16105,54.5,-128.583333
16106,42.583595,-82.829342
16107,47.9663889,-116.8675
16108,35.0455556,-85.3097222
16109,30.4380556,-84.2808333
16110,43.133333,-80.75
16111,30.3933333,-86.4958333
16112,41.4988889,-72.9011111
16113,40.7141667,-74.0063889
16114,43.8486111,-73.4238889
16115,52.05,-0.55
16116,37.7813889,-81.3633333
16117,26.6669444,-81.8802778
16118,36.7477778,-119.7713889
16119,45.410785,-73.681487
16120,34.2694444,-118.7805556
16121,30.3502778,-89.1527778
16122,35.9088889,-89.2452778
16123,25.357522,55.391865
16124,42.0963889,-83.2919444
16125,43.0480556,-76.1477778
16126,47.3858333,-122.8263889
16127,41.7797222,-71.4377778
16128,37.3194444,-80.6391667
16129,43.293051,-89.734944
16130,34.6930556,-91.3136111
16131,48.6969444,-122.9041667
16132,40.7,-73.9061111
16133,35.30004,-106.551137
16134,33.4330556,-79.1216667
16135,45.6388889,-122.6602778
16136,30.3319444,-81.6558333
16137,39.1722222,-120.1377778
16138,33.4483333,-112.0733333
16139,41.8500000,-87.65
16140,41.5580556,-73.0519444
16141,40.9550000,-74.1863889
16142,45.5236111,-122.675
16143,39.7294444,-104.8313889
16144,37.7750000,-122.4183333
16145,40.5622222,-111.9288889
16146,27.273049,-80.358226
16147,42.2791667,-71.4166667
16148,28.0911111,-82.78
16149,40.5866667,-122.3905556
16150,40.8122222,-73.0788889
16151,42.8125000,-86.0186111
16152,34.037243,-118.309087
16153,43.2363889,-87.9844444
16154,38.3030556,-77.4608333
16155,36.322012,-114.945645
16156,47.3925,-121.3988889
16157,25.7902778,-80.1302778
16158,42.2769444,-72.4013889
16159,43.0125000,-83.6875
16160,36.1750000,-115.1363889
16161,43.7100000,-74.9747222
16162,40.0455556,-86.0086111
16163,35.696111,51.423056
16164,37.7750000,-122.4183333
16165,38.5450000,-121.7394444
16166,34.9386111,-82.2272222
16167,37.2638889,-122.0219444
16168,39.7683333,-86.1580556
16169,52.416667,-1.55
16170,33.8752778,-117.5655556
16171,43.0388889,-87.9063889
16172,53.016667,-112.816667
16173,40.3013889,-79.5391667
16174,37.2744444,-94.6052778
16175,52.583333,-0.25
16176,48.6011111,-93.4108333
16177,34.2077778,-117.1083333
16178,32.2094444,-99.7963889
16179,30.2669444,-97.7427778
16180,42.0697222,-87.7877778
16181,41.4900000,-71.3133333
16182,27.9655556,-82.8002778
16183,35.0844444,-106.6505556
16184,36.1750000,-115.1363889
16185,42.9522222,-77.5905556
16186,36.8527778,-75.9783333
16187,39.7969444,-105.4933333
16188,36.1538889,-95.9925
16189,34.7694444,-92.2669444
16190,43.0125,-83.6875
16191,10.666667,-61.516667
16192,30.4055556,-86.6188889
16193,34.0583333,-106.8908333
16194,46.4855556,-88.8938889
16195,52.166667,-2.166667
16196,39.532503,-119.89309
16197,33.8752778,-117.5655556
16198,46.1311111,-92.8672222
16199,36.1750000,-115.1363889
16200,37.6922222,-97.3372222
16201,47.2530556,-122.4430556
16202,33.4666667,-79.1
16203,26.104527,-80.201779
16204,32.7833333,-96.8
16205,37.7750000,-122.4183333
16206,28.1758333,-80.5902778
16207,30.1258333,-93.0797222
16208,40.5152778,-107.5458333
16209,41.0247222,-89.4111111
16210,33.4147222,-111.9086111
16211,33.9136111,-98.4930556
16212,37.0902778,-98.3980556
16213,28.0680556,-80.5605556
16214,36.1658333,-86.7844444
16215,41.5733333,-87.7844444
16216,46.7325,-116.9991667
16217,32.9975000,-87.63
16218,41.5894444,-88.0577778
16219,37.2152778,-93.2980556
16220,33.4483333,-112.0733333
16221,46.8219444,-123.095
16222,40.7425000,-84.1052778
16223,36.4991667,-80.6075
16224,41.6619444,-86.1586111
16225,33.6602778,-117.9983333
16226,36.9847222,-85.0630556
16227,29.4238889,-98.4933333
16228,-25.274398,133.775136
16229,41.6850000,-79.4033333
16230,46.3525,-124.0530556
16231,39.7588889,-84.1916667
16232,40.7000000,-73.9061111
16233,35.2269444,-80.8433333
16234,43.133333,-80.266667
16235,42.4391667,-123.3272222
16236,38.2544444,-104.6086111
16237,29.4238889,-98.4933333
16238,50.45,-3.5
16239,38.3497222,-81.6327778
16240,39.4369444,-76.62
16241,32.7700000,-108.2797222
16242,40.89533,-83.888829
16243,41.9000000,-71.0902778
16244,42.9955556,-71.4552778
16245,32.6097222,-85.4808333
16246,37.9886111,-84.4777778
16247,34.2694444,-118.7805556
16248,42.3086111,-83.4822222
16249,33.4483333,-112.0733333
16250,30.4519444,-91.21
16251,53.416667,-3.0
16252,50.396389,-4.138611
16253,41.88,-88.0077778
16254,41.3000000,-80.85
16255,36.0397222,-114.9811111
16256,40.3355556,-75.9272222
16257,42.670782,-83.032993
16258,37.7475000,-81.1425
16259,18.027304,-63.050081
16260,39.0875000,-81.9227778
16261,38.3363889,-75.0852778
16262,33.6638889,-114.2291667
16263,34.8697222,-111.7602778
16264,38.6269444,-88.9455556
16265,42.1675,-71.3583333
16266,32.6400000,-117.0833333
16267,38.7763889,-76.5555556
16268,43.9552778,-86.4525
16269,38.5766667,-92.1733333
16270,37.3541667,-86.1222222
16271,43.4594444,-76.2291667
16272,45.4077778,-122.5691667
16273,37.5058333,-77.6494444
16274,33.6680556,-117.3263889
16275,37.6202778,-82.2691667
16276,18.234122,-66.048499
16277,44.233333,-76.483333
16278,39.0483333,-95.6777778
16279,26.1272222,-80.2333333
16280,40.8830556,-85.4975
16281,28.2713889,-82.7197222
16282,32.2216667,-110.9258333
16283,33.5225000,-117.7066667
16284,30.1586111,-85.6602778
16285,41.4286111,-90.4608333
16286,53.133333,-1.2
16287,40.4416667,-74.1302778
16288,27.9472222,-82.4586111
16289,40.8000000,-96.6666667
16290,18.220833,-66.590149
16291,41.2586111,-95.9375
16292,34.1347222,-79.94
16293,40.8841667,-72.39
16294,40.7141667,-74.0063889
16295,40.2452778,-75.65
16296,35.4675000,-97.5161111
16297,30.2669444,-97.7427778
16298,26.3013889,-98.1630556
16299,33.2558333,-116.3741667
16300,33.635026,-85.795908
16301,42.2505556,-83.1786111
16302,37.3394444,-121.8938889
16303,37.6688889,-122.0797222
16304,34.9802778,-101.9183333
16305,44.1025,-85.1469444
16306,40.486216,-74.451819
16307,42.8405556,-106.3652778
16308,34.4263889,-117.3
16309,39.4580556,-104.8955556
16310,32.5230556,-92.6377778
16311,37.2708333,-79.9416667
16312,29.7630556,-95.3630556
16313,37.4236111,-76.9013889
16314,-37.813938,144.963425
16315,33.6888889,-78.8869444
16316,35.6008333,-82.5541667
16317,36.8055556,-114.0663889
16318,32.7833333,-96.8
16319,38.005,-121.8047222
16320,45.4177778,-122.4577778
16321,47.8108333,-122.3761111
16322,42.6411111,-78.5419444
16323,33.4330556,-79.1216667
16324,40.3302778,-73.9819444
16325,33.9616667,-118.3522222
16326,40.5758333,-73.8486111
16327,33.6888889,-78.8869444
16328,42.9055556,-74.5722222
16329,40.0150000,-105.27
16330,29.6513889,-82.325
16331,33.4147222,-111.9086111
16332,35.7808333,-79.3702778
16333,39.4736111,-118.7763889
16334,45.666667,-72.15
16335,32.1613889,-81.9041667
16336,43.55,-80.25
16337,38.2972222,-122.2844444
16338,61.3213889,-149.5677778
16339,31.7586111,-106.4863889
16340,33.9375,-117.2297222
16341,40.0530556,-111.6727778
16342,41.7316667,-92.2977778
16343,39.7391667,-75.5983333
16344,34.1013889,-84.5194444
16345,40.5583333,-85.6591667
16346,41.1305556,-85.1288889
16347,44.2600000,-72.5758333
16348,27.0591667,-80.1366667
16349,47.4236111,-120.3091667
16350,45.899722,-91.821111
16351,42.0255556,-88.1783333
16352,35.7200000,-79.1775
16353,29.4236111,-95.2438889
16354,41.3830556,-71.6422222
16355,35.1494444,-90.0488889
16356,37.6391667,-120.9958333
16357,43.1905556,-112.3441667
16358,37.6922222,-97.3372222
16359,40.7763889,-73.4677778
16360,40.4775000,-74.6272222
16361,39.5219444,-119.6275
16362,18.473833,-66.938512
16363,25.7738889,-80.1938889
16364,33.8005556,-118.3891667
16365,25.7738889,-80.1938889
16366,34.6991667,-86.7483333
16367,48.464274,-122.234045
16368,41.4413889,-85.265
16369,41.4047222,-81.7230556
16370,34.1733333,-118.5530556
16371,27.1972222,-80.2530556
16372,42.9638889,-78.7380556
16373,38.2119444,-85.2236111
16374,53.1,-1.383333
16375,47.6741667,-122.1202778
16376,42.2586111,-87.8405556
16377,37.4152778,-88.8977778
16378,40.8861111,-73.2577778
16379,47.0530556,-122.2930556
16380,41.9269444,-73.9977778
16381,33.6888889,-78.8869444
16382,46.1541667,-119.0327778
16383,45.1719444,-93.8744444
16384,47.6063889,-122.3308333
16385,36.193889,-82.738889
16386,30.2458333,-87.7008333
16387,32.2216667,-110.9258333
16388,36.2961111,-119.1411111
16389,32.8383333,-116.9730556
16390,49.1,-117.716667
16391,41.258551,-75.936405
16392,35.6008333,-82.5541667
16393,47.5708333,-122.2208333
16394,35.1894444,-114.0522222
16395,40.6183333,-74.7447222
16396,34.1083333,-117.2888889
16397,34.1336111,-117.9066667
16398,32.2216667,-110.9258333
16399,30.3319444,-81.6558333
16400,31.7619444,-95.6305556
16401,32.4366667,-111.2247222
16402,47.4875000,-117.5747222
16403,38.8105556,-90.6997222
16404,42.5500000,-99.8622222
16405,-25.274398,133.775136
16406,42.983333,-81.25
16407,41.3541667,-71.9669444
16408,50.833333,-0.15
16409,38.2919444,-122.4569444
16410,33.0580556,-112.0469444
16411,38.0527778,-81.1041667
16412,41.6572222,-87.68
16413,48.61645,19.136023
16414,40.5061111,-74.6205556
16415,41.4905556,-78.6752778
16416,44.7894444,-93.6019444
16417,29.7858333,-82.0316667
16418,38.8916667,-83.5233333
16419,33.5091667,-111.8983333
16420,33.5386111,-112.1852778
16421,45.6388889,-122.6602778
16422,38.5891667,-121.3016667
16423,41.7308333,-84.9327778
16424,42.8650000,-71.4938889
16425,30.7619444,-86.5705556
16426,39.9611111,-82.9988889
16427,43.0116667,-88.2313889
16428,42.6055556,-83.15
16429,44.1930556,-90.6475
16430,44.040776,16.196499
16431,44.9444444,-93.0930556
16432,53.8,-2.233333
16433,39.6427778,-84.2866667
16434,37.249053,-77.332431
16435,39.4575,-77.7491667
16436,39.4666667,-87.4138889
16437,40.8255556,-73.2030556
16438,27.7705556,-82.6794444
16439,34.1591667,-118.5002778
16440,46.553733,-120.383162
16441,45.373902,-84.496697
16442,44.3,-77.55
16443,32.7152778,-117.1563889
16444,49.25,-122.95
16445,47.916667,-74.616667
16446,43.2380556,-76.1411111
16447,37.5958333,-122.0180556
16448,37.6791667,-95.4569444
16449,37.9747222,-122.5605556
16450,52.583333,-2.133333
16451,42.1236111,-71.1791667
16452,35.7452778,-81.685
16453,43.15,-79.5
16454,36.1750000,-115.1363889
16455,39.1502778,-123.2066667
16456,33.7669444,-118.1883333
16457,29.9544444,-90.075
16458,42.2047222,-83.4852778
16459,39.7136111,-82.5994444
16460,41.5113889,-78.2355556
16461,32.4058333,-99.4933333
16462,37.6202778,-82.2691667
16463,38.7891667,-90.3225
16464,44.9430556,-123.0338889
16465,38.1905556,-116.3691667
16466,50.45,-104.616667
16467,32.4486111,-99.7327778
16468,36.1658333,-86.7844444
16469,41.5733333,-87.7844444
16470,35.4675000,-97.5161111
16471,37.9736111,-122.53
16472,30.5080556,-97.6786111
16473,33.4483333,-112.0733333
16474,37.0433333,-93.2941667
16475,35.8305556,-96.3908333
16476,-30.747007,121.474861
16477,38.8002778,-90.6263889
16478,42.6791667,-82.6538889
16479,-33.861481,151.205475
16480,41.3502778,-83.1219444
16481,35.2269444,-80.8433333
16482,34.835777,-114.58498
16483,40.5069444,-111.4125
16484,39.9241667,-83.8088889
16485,34.6980556,-118.1358333
16486,45.570145,-117.528242
16487,43.866667,-79.266667
16488,43.337274,-71.56528
16489,48.4,-89.233333
16490,54.287222,-0.414167
16491,30.3319444,-81.6558333
16492,26.9616667,-82.3527778
16493,37.9244444,-95.3997222
16494,42.73,-73.7016667
16495,38.9516667,-92.3338889
16496,40.611456,-79.836996
16497,33.4147222,-111.9086111
16498,39.8494444,-75.3561111
16499,34.6988889,-76.7405556
16500,39.9866667,-75.4013889
16501,32.8047222,-97.4447222
16502,40.9977778,-72.2930556
16503,44.4758333,-73.2125
16504,33.4483333,-112.0733333
16505,41.1413889,-73.3583333
16506,34.1616667,-118.0519444
16507,41.7013889,-71.1555556
16508,33.5016667,-117.6616667
16509,45.3416667,-123.1861111
16510,28.5380556,-81.3794444
16511,51.021111,-3.104722
16512,34.8072222,-82.8208333
16513,47.2152778,-123.0994444
16514,14.569805,121.078675
16515,27.9472222,-82.4586111
16516,50.768051,-103.782955
16517,29.3516667,-89.5241667
16518,37.685096,-121.767491
16519,34.8980556,-86.7336111
16520,40.4500000,-111.7694444
16521,38.8813889,-94.8188889
16522,37.775,-122.4183333
16523,33.5422222,-117.7822222
16524,43.6366667,-113.2994444
16525,34.9530556,-120.4347222
16526,19.7297222,-155.09
16527,42.983333,-81.25
16528,39.9341667,-81.4625
16529,28.8355556,-82.3305556
16530,42.6608333,-77.0541667
16531,30.1577778,-95.4891667
16532,36.0397222,-114.9811111
16533,34.0522222,-118.2427778
16534,31.7319444,-84.1708333
16535,47.6063889,-122.3308333
16536,46.7833333,-92.1063889
16537,36.0152778,-83.415
16538,39.6552778,-106.8280556
16539,30.4211111,-87.2169444
16540,35.4816667,-86.0886111
16541,41.2222222,-73.0569444
16542,37.9736111,-122.53
16543,32.7558333,-111.6702778
16544,46.4,-81.166667
16545,51.733333,-2.366667
16546,32.827806,-96.973687
16547,39.6294444,-79.9561111
16548,40.6547222,-73.6722222
16549,40.9166667,-74.1722222
16550,61.2180556,-149.9002778
16551,40.3275000,-80.0397222
16552,33.8158333,-78.6802778
16553,42.3702778,-87.9019444
16554,45.583333,-72.0
16555,42.6525000,-73.7566667
16556,48.7597222,-122.4869444
16557,33.6888889,-78.8869444
16558,41.5733333,-87.7844444
16559,41.4458333,-74.4233333
16560,42.2711111,-89.0938889
16561,37.5455556,-97.2686111
16562,40.7758333,-74.6011111
16563,40.015,-105.27
16564,-34.603723,-58.381593
16565,41.655757,-71.603203
16566,39.8016667,-89.6436111
16567,29.7630556,-95.3630556
16568,35.2269444,-80.8433333
16569,34.1722222,-118.3780556
16570,29.7630556,-95.3630556
16571,44.4758333,-73.2125
16572,36.9033333,-104.4386111
16573,32.5630556,-97.1413889
16574,50.666667,-120.333333
16575,32.7833333,-96.8
16576,39.5297222,-119.8127778
16577,50.11632,-122.957356
16578,27.2936111,-80.3505556
16579,43.2377778,-77.0616667
16580,45.583333,-72.0
16581,34.9341667,-88.5222222
16582,43.6136111,-116.2025
16583,41.2333333,-80.4488889
16584,44.9800000,-93.2636111
16585,34.7738889,-79.4630556
16586,35.696111,51.423056
16587,41.3500000,-72.0788889
16588,53.393238,-3.17628
16589,-27.279605,-53.426186
16590,34.2783333,-119.2922222
16591,38.6272222,-90.1977778
16592,37.7975000,-121.215
16593,39.9625,-76.7280556
16594,35.0844444,-106.6505556
16595,42.5702,-82.507759
16596,34.2508333,-105.5961111
16597,45.4944444,-122.8658333
16598,29.7630556,-95.3630556
16599,45.4077778,-122.5691667
16600,32.0833333,-81.1
16601,34.9338889,-93.4941667
16602,29.7630556,-95.3630556
16603,26.7052778,-80.0366667
16604,41.5836111,-72.8927778
16605,47.2033333,-122.2391667
16606,52.355518,-1.17432
16607,36.8688889,-94.3677778
16608,33.8702778,-117.9244444
16609,37.0208333,-93.2058333
16610,40.7141667,-74.0063889
16611,34.186682,-118.413815
16612,42.7261111,-71.1913889
16613,43.6377778,-123.5669444
16614,49.25,-123.133333
16615,40.4775000,-104.9008333
16616,26.7052778,-80.0366667
16617,64.8377778,-147.7163889
16618,34.2694444,-118.7805556
16619,43.4919444,-116.4191667
16620,26.1219444,-80.1436111
16621,32.9616667,-96.8288889
16622,41.2544444,-82.3997222
16623,42.8305556,-71.0027778
16624,33.3527778,-111.7883333
16625,37.5297222,-122.0391667
16626,49.25,-123.133333
16627,42.5802778,-83.0302778
16628,38.9413889,-119.7486111
16629,40.2969444,-111.6938889
16630,36.2138889,-83.295
16631,42.8666667,-106.3125
16632,36.3352778,-92.385
16633,35.4675000,-97.5161111
16634,43.5330556,-75.8219444
16635,56.2,-3.183333
16636,40.6386111,-73.6405556
16637,40.279481,-86.510835
16638,34.9744444,-92.0163889
16639,38.8466667,-91.9477778
16640,37.7477778,-84.2947222
16641,42.9058333,-88.1388889
16642,41.8463889,-71.8880556
16643,40.6083333,-75.4905556
16644,33.8302778,-116.5444444
16645,39.7047222,-105.0808333
16646,34.2819444,-118.4380556
16647,47.8211111,-122.3138889
16648,33.3527778,-111.7883333
16649,42.9133333,-85.7052778
16650,42.3266667,-122.8744444
16651,42.0666667,-71.3286111
16652,44.98,-93.2636111
16653,39.0769444,-84.1769444
16654,33.6488889,-85.5875
16655,52.355518,-1.17432
16656,45.0725000,-93.4555556
16657,-24.957777,-53.459511
16658,33.6694444,-117.8222222
16659,46.7163889,-122.9530556
16660,52.3,-1.116667
16661,41.0550000,-73.8205556
16662,47.2033333,-122.2391667
16663,41.3500000,-72.0788889
16664,32.9263889,-96.8958333
16665,35.443708,139.638026
16666,34.0200000,-117.9486111
16667,43.683333,-79.766667
16668,44.713611,-73.110556
16669,44.9238889,-92.9591667
16670,40.7888889,-76.5591667
16671,40.1794444,-74.8555556
16672,38.1075000,-122.5686111
16673,38.8338889,-104.8208333
16674,41.7561111,-124.2005556
16675,53.5,-2.216667
16676,43.2755556,-82.6211111
16677,39.7391667,-104.9841667
16678,33.5091667,-111.8983333
16679,44.3,-78.333333
16680,38.078918,13.512365
16681,44.3836111,-89.8172222
16682,33.5336111,-82.1308333
16683,41.5066667,-90.515
16684,37.2152778,-93.2980556
16685,45.3575000,-122.6055556
16686,35.88808,-106.306972
16687,40.1744444,-74.9230556
16688,39.518311,-119.988767
16689,42.8805556,-71.3277778
16690,27.9655556,-82.8002778
16691,51.514125,-0.093689
16692,47.9033333,-91.8669444
16693,27.997537,-82.452192
16694,46.2113889,-119.1361111
16695,51.833333,-2.166667
16696,47.1855556,-122.2916667
16697,48.1172222,-122.7591667
16698,42.2172222,-73.865
16699,45.0408333,-93.2627778
16700,28.0183333,-82.1130556
16701,50.9,-1.4
16702,45.4363889,-123.1383333
16703,27.9769444,-82.8280556
16704,47.6063889,-122.3308333
16705,44.7311111,-68.8269444
16706,28.3644444,-82.1961111
16707,48.4,-89.233333
16708,32.678109,-117.099197
16709,35.7452778,-81.685
16710,37.7750000,-122.4183333
16711,36.4072222,-105.5725
16712,37.6391667,-120.9958333
16713,32.9808333,-80.0327778
16714,41.85,-87.65
16715,36.0958333,-79.2672222
16716,33.9533333,-117.3952778
16717,42.3763889,-71.2361111
16718,40.3486111,-74.6594444
16719,37.1650000,-118.2886111
16720,48.0519444,-122.1758333
16721,39.7597222,-121.6208333
16722,32.7458333,-96.9975
16723,55.783333,-4.0
16724,46.2113889,-119.1361111
16725,37.9872222,-122.5877778
16726,41.6005556,-93.6088889
16727,40.634249,-74.50048
16728,47.6063889,-122.3308333
16729,32.7677778,-117.0222222
16730,33.144444,-116.134167
16731,34.6058333,-86.9833333
16732,44.7791667,-93.3361111
16733,33.6188889,-117.9280556
16734,36.1538889,-95.9925
16735,38.1211111,-85.9741667
16736,34.6719444,-94.7625
16737,39.0397222,-90.1405556
16738,36.4072222,-105.5725
16739,52.583333,-2.133333
16740,37.2577778,-120.9977778
16741,44.65,-63.6
16742,40.1855556,-75.4519444
16743,33.3527778,-111.7883333
16744,50.733333,11.45
16745,37.7750000,-122.4183333
16746,29.7630556,-95.3630556
16747,47.5302778,-122.0313889
16748,46.4736111,-93.8986111
16749,45.06,-74.91
16750,31.9491667,-98.7369444
16751,35.5847222,-80.8102778
16752,34.8641667,-118.1625
16753,43.1691667,-70.9244444
16754,33.3061111,-111.8405556
16755,47.9033333,-91.8669444
16756,37.2933333,-80.055
16757,32.9480556,-96.7294444
16758,49.25,-123.133333
16759,42.9144444,-73.5141667
16760,32.2216667,-110.9258333
16761,32.083541,-81.099834
16762,40.0069444,-75.0286111
16763,39.2655556,-123.2033333
16764,44.0463889,-123.0208333
16765,39.2902778,-76.6125
16766,42.1666667,-83.7816667
16767,47.6816667,-122.2075
16768,41.1855556,-88.3097222
16769,36.1750000,-115.1363889
16770,27.3361111,-82.5308333
16771,38.0194444,-122.1330556
16772,43.1116667,-88.4991667
16773,42.8125,-70.8777778
16774,47.7005556,-117.1052778
16775,33.4669444,-117.6972222
16776,35.1741667,-84.6536111
16777,42.3211111,-85.1797222
16778,46.6541667,-120.5288889
16779,43.2841667,-92.8108333
16780,41.3005556,-111.8113889
16781,45.5236111,-122.675
16782,38.212012,-86.121915
16783,33.6058333,-78.9733333
16784,46.7833333,-92.1063889
16785,39.6836111,-75.75
16786,39.403986,-84.406761
16787,32.9544444,-97.0147222
16788,38.9333333,-119.9833333
16789,33.4483333,-112.0733333
16790,34.1808333,-118.3080556
16791,42.8863889,-78.8786111
16792,56.4708333,-132.3766667
16793,32.7152778,-117.1563889
16794,45.5236111,-122.675
16795,32.735687,-97.108066
16796,42.2711111,-89.0938889
16797,47.9791667,-122.2008333
16798,50.8,-0.366667
16799,42.2138889,-83.1938889
16800,39.7047222,-105.0808333
16801,43.0388889,-87.9063889
16802,31.956578,35.945695
16803,27.8002778,-97.3961111
16804,42.883333,-79.233333
16805,39.8780556,-83.9369444
16806,28.0391667,-81.95
16807,39.7686111,-76.68
16808,46.4163889,-117.0441667
16809,53.716667,-0.333333
16810,41.3130556,-81.9469444
16811,42.8122222,-114.8977778
16812,42.3966667,-88.1836111
16813,37.5536111,-77.4605556
16814,39.3772222,-76.54
16815,39.2666667,-81.5616667
16816,43.0058333,-84.3716667
16817,43.1547222,-77.6158333
16818,39.5138889,-121.5552778
16819,47.1041667,-122.4333333
16820,44.8341667,-87.3769444
16821,32.7252778,-97.3205556
16822,46.5352778,-121.9558333
16823,37.7361111,-120.9344444
16824,35.3413889,-89.8972222
16825,41.060222,-111.971053
16826,34.883333,32.383333
16827,40.8758333,-75.7327778
16828,51.356863,-1.849501
16829,35.4736111,-81.2547222
16830,40.0488889,-74.5627778
16831,47.7544444,-122.1622222
16832,42.0347222,-93.6197222
16833,35.6913889,-100.6377778
16834,19.6036111,-155.0572222
16835,1.352083,103.819836
16836,43.4261111,-73.7127778
16837,36.1750000,-115.1363889
16838,-23.55052,-46.633309
16839,40.6416667,-74.8363889
16840,41.6572222,-87.68
16841,34.048928,-111.093731
16842,41.1844444,-73.1336111
16843,40.7141667,-74.0063889
16844,42.865188,-76.381092
16845,64.8377778,-147.7163889
16846,27.3361111,-82.5308333
16847,43.1041667,-77.8847222
16848,41.6916667,-97.4841667
16849,50.375457,-4.142656
16850,47.6063889,-122.3308333
16851,50.396389,-4.138611
16852,34.0522222,-118.2427778
16853,41.5733333,-87.7844444
16854,33.5980556,-117.8722222
16855,46.1469444,-122.9072222
16856,36.9741667,-122.0297222
16857,47.2530556,-122.4430556
16858,40.1205556,-75.1183333
16859,40.7141667,-74.0063889
16860,49.1,-117.716667
16861,35.7111111,-78.6144444
16862,41.1305556,-85.1288889
16863,36.5008333,-88.8752778
16864,33.9375000,-117.2297222
16865,33.8816667,-118.1161111
16866,39.2333333,-84.1613889
16867,42.2708333,-83.7263889
16868,41.6611111,-91.53
16869,41.5783333,-70.5591667
16870,46.6022222,-120.5047222
16871,34.4269444,-77.5463889
16872,33.4483333,-112.0733333
16873,41.7,-71.4166667
16874,35.1494444,-90.0488889
16875,40.8352778,-73.6241667
16876,39.0997222,-94.5783333
16877,43.4194444,-83.9508333
16878,32.318231,-86.902298
16879,41.2222222,-73.0569444
16880,40.2338889,-111.6577778
16881,35.6008333,-82.5541667
16882,40.0580556,-82.4013889
16883,33.9133333,-78.3041667
16884,47.3925000,-121.3988889
16885,38.5063889,-82.2986111
16886,47.9130556,-122.0969444
16887,49.25,-123.133333
16888,51.516667,-1.783333
16889,34.4480556,-119.2419444
16890,43.801356,-91.239581
16891,42.0083333,-91.6438889
16892,44.0500000,-91.6391667
16893,38.3655556,-105.7572222
16894,39.7047222,-105.0808333
16895,41.0997222,-80.6497222
16896,33.4483333,-112.0733333
16897,-8.783195,-124.508523
16898,47.6063889,-122.3308333
16899,41.7019444,-72.3016667
16900,40.2736111,-76.8847222
16901,36.5052778,-81.1211111
16902,40.7438889,-73.1391667
16903,45.2630556,-122.6913889
16904,51.102341,3.994066
16905,35.3597222,-79.78
16906,26.1888889,-98.155
16907,32.620418,-97.193601
16908,47.9130556,-122.0969444
16909,34.2133333,-118.5711111
16910,38.2811111,-80.8527778
16911,32.7152778,-117.1563889
16912,38.3358333,-90.1497222
16913,33.4483333,-112.0733333
16914,41.7711111,-81.05
16915,30.8777778,-90.7813889
16916,36.3547222,-79.6647222
16917,35.534114,-75.495789
16918,35.8825000,-80.0822222
16919,32.8383333,-116.9730556
16920,33.6102778,-114.5955556
16921,44.9800000,-93.2636111
16922,40.103874,-105.170819
16923,31.3111111,-92.445
16924,42.5636111,-84.8358333
16925,50.966667,-0.133333
16926,33.4213889,-81.6858333
16927,45.4313889,-122.7702778
16928,42.3313889,-83.0458333
16929,39.1619444,-84.4569444
16930,42.8713889,-112.4447222
16931,33.338196,43.596973
16932,32.6550000,-79.9405556
16933,35.9605556,-83.9208333
16934,45.6091667,-94.4513889
16935,26.99966,-82.181146
16936,50.7967,-1.083333
16937,42.3583333,-71.0602778
16938,41.1419444,-87.8611111
16939,45.6283333,-68.2633333
16940,42.2711111,-89.0938889
16941,38.8047222,-77.0472222
16942,27.7000000,-80.9044444
16943,34.8697222,-111.7602778
16944,38.7216667,-76.6608333
16945,38.9783333,-76.4925
16946,33.3527778,-111.7883333
16947,41.7075000,-86.895
16948,33.6000000,-117.6711111
16949,41.7197222,-72.8325
16950,43.866667,-78.933333
16951,36.9741667,-122.0297222
16952,33.2341667,-97.5858333
16953,41.0638889,-73.4369444
16954,38.3030556,-77.4608333
16955,39.402819,-118.725481
